policy_year,exposure,insured_birth_year,vehicle_age,policy_holder_age,driver_license_age,vehicle_brand,vehicle_model,mileage,vehicle_power,catalog_value,claim_responsibility_rate,driving_training_label,number_of_liability_claims
1,0.2849315068,1941,9,9,40,CITROEN,CI-3212,30000,51,619057,0,No,0
1,0.301369863,1930,8,12,40,ROVER,RO-800,30000,88,0,100,No,1
1,0.3095890411,1949,5,8,40,TOYOTA,TO-3230,30000,62,483413,0,No,0
1,0.3123287671,1948,12,5,19,DAIMLER,DA-3051,30000,267,0,0,No,0
1,0.304109589,1935,4,8,33,OPEL,OP-1496,30000,44,311351,100,No,1
1,0.3123287671,1931,2,12,39,HYUNDAI,HY-1836,30000,71,396698,0,No,0
1,0.3095890411,1947,7,16,41,TOYOTA,TO-1471,30000,66,0,0,No,0
1,0.3123287671,1944,3,12,40,RENAULT,RE-1406,30000,50,440072,0,No,0
1,0.3150684932,1935,6,22,42,VOLKSWAGEN,VO-1852,30000,96,642439,100,No,1
1,0.2904109589,1937,6,6,42,TOYOTA,TO-2591,30000,85,0,100,No,1
1,0.2931506849,1947,2,27,42,VOLKSWAGEN,VO-1852,30000,77,758414,0,No,0
1,0.2739726027,1945,4,4,40,CITROEN,CI-1263,30000,80,846793,100,No,1
1,0.3287671233,1926,13,24,41,CITROEN,CI-3149,30000,68,591179,100,No,1
1,0.304109589,1948,9,2,49,CITROEN,CI-1158,30000,66,0,0,No,0
1,0.3123287671,1934,4,16,41,TOYOTA,TO-3230,30000,48,374565,0,No,0
1,0.2876712329,1931,5,4,41,AUDI,AU-968,30000,96,1094849,100,No,0
1,0.3123287671,1939,15,5,41,PEUGEOT,PE-556,30000,51,0,100,No,1
1,0.2219178082,1944,4,4,33,RENAULT,RE-3038,30000,43,0,0,No,0
1,0.3095890411,1949,10,8,40,PEUGEOT,PE-48,30000,55,322679,100,No,1
1,0.301369863,1939,9,9,41,PEUGEOT,PE-576,30000,80,779339,0,No,0
1,0.3123287671,1938,16,9,51,FORD,FO-1673,30000,43,0,0,No,0
1,0.2712328767,1934,13,21,55,FIAT,FI-2513,30000,40,0,100,No,0
1,0.3232876712,1933,14,22,33,SUZUKI,SU-2935,30000,39,0,100,No,1
1,0.3315068493,1934,14,3,40,LANCIA,LA-1570,30000,66,0,0,No,0
1,0.3095890411,1943,3,11,46,RENAULT,RE-2214,30000,78,753458,100,No,1
1,0.3534246575,1943,17,12,42,MERCEDES,ME-308,30000,69,0,100,No,1
1,0.3534246575,1949,4,1,41,VOLKSWAGEN,VO-1852,30000,77,691394,100,No,0
1,0.3452054795,1947,12,9,42,AUDI,AU-968,30000,92,0,100,No,0
1,0.3397260274,1945,7,1,45,MERCEDES,ME-270,30000,100,0,100,No,0
1,0.2246575342,1931,9,9,41,FORD,FO-2313,30000,96,0,100,No,1
1,0.3506849315,1942,6,10,42,RENAULT,RE-2086,30000,88,881792,100,No,0
1,0.3452054795,1931,3,10,38,PEUGEOT,PE-240,30000,80,661737,100,No,1
1,0.2246575342,1946,16,0,33,DAIHATSU,DA-1333,30000,38,0,0,No,0
1,0.3479452055,1948,2,13,40,VOLKSWAGEN,VO-2991,30000,77,879412,0,No,0
1,0.3534246575,1946,14,11,33,VOLKSWAGEN,VO-1852,30000,47,425123,0,No,0
1,0.3534246575,1934,15,13,55,CITROEN,CI-3149,30000,74,0,100,No,1
1,0.3506849315,1946,13,1,22,OPEL,OP-1043,30000,50,0,100,No,1
1,0.3479452055,1932,2,16,57,KIA,KI-2449,30000,45,0,100,No,1
1,0.3479452055,1942,10,13,20,PEUGEOT,PE-2413,30000,51,0,100,No,1
1,0.3287671233,1946,9,12,40,SKODA,SK-1735,30000,50,0,100,No,1
1,0.3589041096,1937,3,16,52,PEUGEOT,PE-240,30000,50,485080,100,No,1
1,0.3589041096,1941,3,6,42,FORD,FO-1749,30000,51,467744,0,No,0
1,0.3589041096,1935,1,9,42,OPEL,OP-1496,30000,55,582929,0,No,0
1,0.3616438356,1945,1,4,40,CHEVROLET,CH-1106,30000,69,532788,100,No,0
1,0.2383561644,1944,1,1,46,MERCEDES,ME-2298,30000,155,2259645,0,No,0
1,0.3561643836,1947,4,8,42,SUZUKI,SU-1987,30000,69,399578,0,No,0
1,0.3287671233,1947,18,13,32,NISSAN,NI-2258,30000,37,0,100,No,1
1,0.3616438356,1936,1,7,42,TOYOTA,TO-3230,30000,66,555885,0,No,0
1,0.3534246575,1940,4,21,35,OPEL,OP-2246,30000,74,625603,0,No,0
1,0.2246575342,1933,11,10,40,FORD,FO-2313,30000,66,709256,100,No,1
1,0.3287671233,1944,16,3,44,RENAULT,RE-3038,30000,40,0,100,No,1
1,0.3424657534,1946,3,6,36,OPEL,OP-1452,30000,66,506145,100,No,0
1,0.2876712329,1941,2,0,48,MERCEDES,ME-474,30000,155,2521774,0,No,0
1,0.3095890411,1930,3,2,19,CITROEN,CI-1258,30000,44,425737,100,No,0
1,0.3424657534,1945,11,5,37,NISSAN,NI-2493,30000,66,0,100,No,1
1,0.3342465753,1928,12,8,42,VOLKSWAGEN,VO-2418,30000,81,0,100,No,0
1,0.3287671233,1938,18,9,40,MAZDA,MA-488,30000,64,0,0,No,0
1,0.3369863014,1933,8,7,20,RENAULT,RE-2214,30000,59,0,0,No,0
1,0.3315068493,1940,4,16,41,RENAULT,RE-2310,30000,50,464864,100,No,1
1,0.3397260274,1939,3,18,41,PEUGEOT,PE-225,30000,80,516751,100,No,0
1,0.2931506849,1939,2,2,50,VOLKSWAGEN,VO-1852,30000,59,523060,100,No,0
1,0.3506849315,1948,11,29,32,PEUGEOT,PE-225,30000,55,389001,0,No,0
1,0.3095890411,1933,5,11,20,RENAULT,RE-1406,30000,79,0,0,No,0
1,0.3506849315,1938,8,7,39,VOLKSWAGEN,VO-1852,30000,50,564033,0,No,0
1,0.3561643836,1949,4,4,40,SAAB,SA-852,30000,88,0,0,No,0
1,0.3315068493,1931,2,13,42,CITROEN,CI-1158,30000,55,593401,0,No,0
1,0.5479452055,1931,14,8,58,MERCEDES,ME-270,30000,70,0,100,No,1
1,0.6356164384,1934,7,2,37,HYUNDAI,HY-1080,30000,43,0,100,No,1
1,0.8904109589,1929,3,26,42,MITSUBISHI,MI-2107,30000,60,0,100,No,1
1,0.4657534247,1947,11,5,39,TOYOTA,TO-1471,30000,65,0,100,No,1
1,0.5890410959,1945,2,0,45,MAZDA,MA-650,30000,81,879815,100,No,0
1,0.6794520548,1943,12,8,41,VOLKSWAGEN,VO-2418,30000,66,0,0,No,0
1,0.8054794521,1923,18,2,42,TOYOTA,TO-1471,30000,55,0,100,No,1
1,0.5835616438,1945,8,3,39,VOLKSWAGEN,VO-2798,30000,85,959137,0,No,0
1,0.4,1937,2,25,41,RENAULT,RE-2732,30000,110,1012493,0,No,0
1,0.6849315068,1949,5,8,38,OPEL,OP-3074,30000,88,0,100,No,1
1,0.8931506849,1942,4,4,42,JAGUAR,JA-3138,30000,96,1069010,100,No,0
1,0.4383561644,1942,4,1,41,BMW,BM-79,30000,90,835472,100,No,1
1,0.7917808219,1942,15,3,41,VOLKSWAGEN,VO-1852,30000,55,0,0,No,0
1,0.2821917808,1940,7,12,20,MAZDA,MA-741,30000,81,0,0,No,0
1,0.2191780822,1937,3,29,42,OPEL,OP-1043,30000,66,667627,100,No,1
1,0.6657534247,1944,4,4,44,MERCEDES,ME-182,30000,90,1065661,0,No,0
1,0.2054794521,1925,17,10,20,NISSAN,NI-2923,30000,60,0,100,No,1
1,0.3287671233,1931,0,10,42,FORD,FO-2050,30000,51,343390,100,No,1
1,0.898630137,1927,17,8,42,RENAULT,RE-1406,30000,43,0,100,No,1
1,0.3698630137,1937,2,0,49,PEUGEOT,PE-240,30000,65,0,100,No,1
1,0.5315068493,1947,1,13,40,SKODA,SK-2380,30000,77,720952,100,No,0
1,0.4191780822,1948,18,5,40,FORD,FO-1749,30000,39,0,100,No,1
1,0.5726027397,1943,6,1,19,FIAT,FI-2513,30000,44,0,0,No,0
1,0.2301369863,1938,16,3,51,CITROEN,CI-1107,30000,33,0,0,No,0
1,0.3178082192,1936,2,19,22,MERCEDES,ME-270,30000,120,1298383,0,No,0
1,0.7068493151,1936,8,16,20,PEUGEOT,PE-396,30000,72,497026,100,No,1
1,0.8136986301,1938,9,9,51,TOYOTA,TO-1100,30000,81,0,0,No,0
1,0.3726027397,1942,2,13,20,MERCEDES,ME-2766,30000,100,1333559,0,No,0
1,0.5726027397,1949,5,12,20,CITROEN,CI-3212,30000,80,0,100,No,1
1,0.4630136986,1945,8,7,17,SUZUKI,SU-2143,30000,76,0,100,No,0
1,0.4410958904,1947,7,1,35,VOLKSWAGEN,VO-1174,30000,81,0,0,No,0
1,0.8301369863,1946,9,9,41,RENAULT,RE-2214,30000,79,0,0,No,0
1,0.5205479452,1948,10,22,41,OPEL,OP-1496,30000,48,0,100,No,1
1,0.6520547945,1947,18,5,20,MERCEDES,ME-368,30000,140,0,0,No,0
1,0.2301369863,1941,0,20,41,VOLVO,VO-2673,30000,93,1300215,0,No,0
1,0.7890410959,1941,8,8,8,CITROEN,CI-2719,30000,55,383000,100,No,1
1,0.501369863,1945,3,13,17,RENAULT,RE-2214,30000,83,0,100,No,1
1,0.7178082192,1934,8,6,42,PEUGEOT,PE-225,30000,51,0,100,No,1
1,0.4520547945,1945,1,4,36,HYUNDAI,HY-1836,30000,49,0,100,No,1
1,0.3150684932,1941,8,14,41,VOLVO,VO-2661,30000,85,0,0,No,0
1,0.6410958904,1939,1,12,41,VOLKSWAGEN,VO-2461,30000,59,565714,100,No,1
1,0.5780821918,1939,2,2,41,OPEL,OP-2246,30000,55,541080,0,No,0
1,0.7863013699,1933,10,10,40,MERCEDES,ME-1429,30000,100,1537467,0,No,0
1,0.7369863014,1944,21,10,41,VOLVO,VO-788,30000,86,0,0,No,0
1,0.8219178082,1947,4,5,40,RENAULT,RE-2214,30000,60,0,100,No,1
1,0.2904109589,1933,13,8,40,MERCEDES,ME-270,30000,70,0,100,No,1
1,0.3753424658,1933,3,19,56,CITROEN,CI-1263,30000,100,0,0,No,0
1,0.7369863014,1935,3,12,39,TOYOTA,TO-1471,30000,81,0,100,No,1
1,0.695890411,1942,3,9,28,NISSAN,NI-2258,30000,59,366690,0,No,0
1,0.2684931507,1949,0,9,37,TOYOTA,TO-2507,30000,73,0,100,No,1
1,0.7506849315,1933,5,11,20,OPEL,OP-1043,30000,77,0,0,No,0
1,0.7452054795,1931,5,30,58,VOLKSWAGEN,VO-2461,30000,47,0,100,No,1
1,0.8794520548,1941,7,10,41,MERCEDES,ME-474,30000,145,0,100,No,1
1,0.5671232877,1948,7,7,35,VOLKSWAGEN,VO-2461,30000,47,376246,0,No,0
1,0.498630137,1932,9,12,41,CITROEN,CI-3212,30000,51,0,100,No,0
1,0.3753424658,1930,11,11,41,BMW,BM-455,30000,85,1475965,100,No,1
1,0.3424657534,1944,2,1,44,AUDI,AU-968,30000,120,1711505,100,No,0
1,0.6109589041,1943,12,8,33,TOYOTA,TO-1290,30000,78,0,0,No,0
1,0.2273972603,1944,0,11,41,MERCEDES,ME-1126,30000,80,1117135,100,No,1
1,0.5369863014,1949,7,7,41,TOYOTA,TO-1100,30000,81,0,100,No,1
1,0.6739726027,1943,7,12,11,VOLKSWAGEN,VO-2167,30000,44,0,0,No,0
1,0.4054794521,1934,8,7,42,OPEL,OP-1496,30000,43,0,100,No,1
1,0.9178082192,1943,2,1,46,LAND ROVER,LA-2579,30000,200,3113844,0,No,0
1,0.701369863,1944,3,5,40,FORD,FO-1749,30000,50,523585,0,No,0
1,0.4,1935,12,13,54,OPEL,OP-1043,30000,44,0,100,No,0
1,0.3753424658,1927,7,20,42,MERCEDES,ME-270,30000,100,0,100,No,1
1,0.5945205479,1949,1,12,20,NISSAN,NI-2525,30000,110,947990,100,No,0
1,0.397260274,1936,2,11,19,FORD,FO-1749,30000,51,446402,0,No,0
1,0.4520547945,1947,13,12,42,BMW,BM-455,30000,85,0,0,No,0
1,0.3068493151,1936,17,15,53,MERCEDES,ME-308,30000,69,0,100,No,1
1,0.3178082192,1942,5,7,40,TOYOTA,TO-3230,30000,64,453421,100,No,1
1,0.5616438356,1944,2,7,29,RENAULT,RE-2214,30000,82,704116,0,No,0
1,0.2931506849,1932,17,16,22,AUDI,AU-1094,30000,50,0,100,No,1
1,0.4082191781,1933,3,8,56,CITROEN,CI-1262,30000,65,528178,0,No,0
1,0.7452054795,1929,12,11,20,MAZDA,MA-3180,30000,79,699477,100,No,1
1,0.898630137,1948,4,12,20,JAGUAR,JA-3143,30000,96,1182028,100,No,0
1,0.4356164384,1942,2,11,37,PEUGEOT,PE-429,30000,80,860141,100,No,0
1,0.8082191781,1940,5,8,41,RENAULT,RE-2214,30000,74,0,100,No,1
1,0.602739726,1935,10,24,40,PEUGEOT,PE-396,30000,66,0,0,No,0
1,0.2849315068,1936,9,2,42,FORD,FO-1785,30000,66,530992,100,No,1
1,0.8082191781,1932,7,12,18,TOYOTA,TO-1471,30000,71,0,100,No,1
1,0.6465753425,1949,7,6,30,OPEL,OP-1811,30000,85,1008459,100,No,1
1,0.898630137,1920,21,19,40,MERCEDES,ME-182,30000,80,0,100,No,1
1,0.501369863,1926,4,12,41,RENAULT,RE-1406,30000,43,0,100,No,1
1,0.9150684932,1944,3,10,42,SEAT,SE-1008,30000,85,865647,0,No,0
1,0.3753424658,1946,6,9,41,BMW,BM-704,30000,155,1710658,100,No,0
1,0.8904109589,1946,4,2,36,CITROEN,CI-1262,30000,80,0,0,No,0
1,0.8246575342,1948,17,0,17,PEUGEOT,PE-205,30000,33,0,50,No,1
1,0.4904109589,1944,8,11,23,MERCEDES,ME-270,30000,100,0,0,No,0
1,0.3643835616,1932,13,2,39,NISSAN,NI-2258,30000,40,0,100,No,1
1,0.7917808219,1932,10,24,40,RENAULT,RE-2214,30000,70,0,0,No,0
1,0.5095890411,1938,1,22,51,MERCEDES,ME-2840,30000,120,1807796,100,No,0
1,0.495890411,1933,10,28,42,MERCEDES,ME-664,30000,225,0,100,No,1
1,0.3589041096,1949,13,6,37,OPEL,OP-1043,30000,50,0,0,No,0
1,0.901369863,1936,3,10,42,FORD,FO-1785,30000,66,0,0,No,0
1,0.4082191781,1936,9,9,37,BMW,BM-485,30000,110,0,100,No,1
1,0.6602739726,1949,0,15,41,OPEL,OP-1043,30000,81,786428,100,No,0
1,0.4410958904,1947,2,8,49,RENAULT,RE-2061,30000,50,0,100,No,1
1,0.2301369863,1938,1,0,41,LANCIA,LA-3240,30000,55,0,0,No,0
1,0.7753424658,1931,12,15,58,TOYOTA,TO-1471,30000,63,0,0,No,0
1,0.8,1932,4,13,41,VOLKSWAGEN,VO-2461,30000,55,461406,100,No,0
1,0.8465753425,1938,5,12,20,MERCEDES,ME-2292,30000,120,0,100,No,1
1,0.7616438356,1924,15,12,41,BMW,BM-445,30000,75,0,100,No,1
1,0.7780821918,1946,1,1,41,DACIA,DA-2150,30000,50,479245,100,No,0
1,0.2246575342,1948,4,8,42,MERCEDES,ME-182,30000,100,0,0,No,0
1,0.6876712329,1942,0,2,40,VOLKSWAGEN,VO-1852,30000,90,841186,0,No,0
1,0.7397260274,1948,10,3,34,MERCEDES,ME-270,30000,92,847140,0,No,0
1,0.8602739726,1948,6,6,42,PEUGEOT,PE-429,30000,50,584757,100,No,1
1,0.7643835616,1945,5,4,23,RENAULT,RE-2061,30000,48,0,100,No,1
1,0.7671232877,1936,8,4,41,AUDI,AU-968,30000,85,0,100,No,1
1,0.8136986301,1949,2,10,39,MERCEDES,ME-1126,30000,80,1119071,100,No,0
1,0.6301369863,1933,15,1,41,PEUGEOT,PE-556,30000,65,0,100,No,0
1,0.6575342466,1934,1,29,40,FORD,FO-1749,30000,50,0,100,No,1
1,0.8602739726,1936,7,5,20,VOLKSWAGEN,VO-1852,30000,96,766782,0,No,0
1,0.4465753425,1939,9,19,35,OPEL,OP-1496,30000,40,0,0,No,0
1,0.4301369863,1941,9,5,41,VOLKSWAGEN,VO-2461,30000,44,395937,0,No,0
1,0.7123287671,1945,3,3,41,PEUGEOT,PE-429,30000,80,893813,0,No,0
1,0.3150684932,1944,18,5,23,TOYOTA,TO-2896,30000,40,0,100,No,1
1,0.6164383562,1944,14,2,40,VOLKSWAGEN,VO-3092,30000,47,0,100,No,1
1,0.4219178082,1946,11,0,33,FIAT,FI-2513,30000,40,0,100,No,1
1,0.4493150685,1941,4,13,31,MERCEDES,ME-529,30000,180,2833763,0,No,0
1,0.3835616438,1944,1,5,30,CITROEN,CI-1243,30000,44,0,100,No,1
1,0.4767123288,1943,2,1,38,MERCEDES,ME-2840,30000,120,1604281,100,No,0
1,0.7616438356,1949,7,12,40,CITROEN,CI-2719,30000,44,0,0,No,0
1,0.4383561644,1935,4,19,42,HONDA,HO-1520,30000,103,0,0,No,0
1,0.2575342466,1928,2,8,19,VOLKSWAGEN,VO-2367,30000,85,922465,100,No,0
1,0.2575342466,1946,17,0,42,ROVER,RO-609,30000,85,0,100,No,1
1,0.3534246575,1942,9,26,40,TOYOTA,TO-3230,30000,50,0,100,No,1
1,0.8109589041,1943,18,25,20,MERCEDES,ME-156,30000,53,0,0,No,0
1,0.5232876712,1928,6,13,20,CITROEN,CI-1258,30000,54,0,100,No,1
1,0.7260273973,1941,14,8,41,PEUGEOT,PE-396,30000,55,0,100,No,1
1,0.6465753425,1949,4,7,19,ALFA ROMEO,AL-1940,30000,110,1351188,0,No,0
1,0.8109589041,1947,12,2,29,DAEWOO,DA-2119,30000,55,0,100,No,1
1,0.4356164384,1946,5,14,43,MERCEDES,ME-2832,30000,180,0,100,No,1
1,0.6438356164,1946,12,11,43,VOLKSWAGEN,VO-1852,30000,44,0,100,No,1
1,0.8356164384,1932,3,3,42,FORD,FO-1813,30000,59,462578,100,No,0
1,0.3616438356,1942,14,0,41,RENAULT,RE-3038,30000,40,0,0,No,0
1,0.5452054795,1947,2,0,42,MERCEDES,ME-2301,30000,225,3000408,100,No,0
1,0.5917808219,1943,13,13,36,CITROEN,CI-2719,30000,44,0,100,No,1
1,0.7589041096,1946,2,13,20,SUZUKI,SU-2143,30000,66,451845,0,No,0
1,0.8493150685,1949,8,4,42,SAAB,SA-855,30000,136,0,0,No,0
1,0.4849315068,1949,5,5,19,MERCEDES,ME-182,30000,90,1330816,0,No,0
1,0.7342465753,1943,10,0,41,AUDI,AU-953,30000,66,0,100,No,1
1,0.8684931507,1942,13,17,42,BMW,BM-455,30000,66,0,0,No,0
1,0.3369863014,1944,3,26,41,HYUNDAI,HY-1517,30000,77,646713,100,No,1
1,0.8273972603,1949,3,4,29,FORD,FO-1785,30000,85,817968,0,No,0
1,0.6520547945,1936,9,2,19,ROVER,RO-306,30000,62,0,100,No,1
1,0.6054794521,1949,16,0,18,DAIHATSU,DA-1333,30000,40,0,100,No,1
1,0.4547945205,1947,17,11,20,VOLVO,VO-837,30000,125,0,0,No,0
1,0.7479452055,1934,8,30,53,CITROEN,CI-3212,30000,80,434753,100,No,1
1,0.7205479452,1946,5,8,41,BMW,BM-455,30000,85,0,0,No,0
1,0.7561643836,1943,3,12,46,FORD,FO-1785,30000,85,787477,0,No,0
1,0.704109589,1936,12,5,41,MERCEDES,ME-281,30000,110,0,0,No,0
1,0.5808219178,1941,0,0,41,NISSAN,NI-2525,30000,104,887480,0,No,0
1,0.7178082192,1949,13,10,36,RENAULT,RE-2214,30000,55,0,0,No,0
1,0.802739726,1937,11,8,41,ALFA ROMEO,AL-1951,30000,110,0,100,No,1
1,0.2520547945,1948,2,0,37,PEUGEOT,PE-429,30000,66,730120,100,No,1
1,0.5643835616,1940,8,29,49,ROVER,RO-634,30000,76,0,100,No,1
1,0.3150684932,1938,15,16,42,PEUGEOT,PE-556,30000,68,725000,100,No,1
1,0.3945205479,1930,9,10,20,VOLKSWAGEN,VO-2418,30000,74,0,100,No,1
1,0.4383561644,1925,5,17,40,OPEL,OP-2246,30000,64,522080,100,No,1
1,0.4246575342,1929,7,13,20,FORD,FO-1785,30000,85,0,0,No,0
1,0.2246575342,1934,7,7,42,BMW,BM-455,30000,100,0,0,No,0
1,0.301369863,1940,7,11,42,MERCEDES,ME-182,30000,85,0,0,No,0
1,0.5479452055,1945,8,8,42,MERCEDES,ME-182,30000,85,0,100,No,1
1,0.301369863,1931,11,12,58,OPEL,OP-3074,30000,55,0,100,No,1
1,0.6821917808,1948,3,8,43,VOLKSWAGEN,VO-1852,30000,77,899344,100,No,0
1,0.5452054795,1942,1,11,20,PEUGEOT,PE-600,30000,100,998498,0,No,0
1,0.7095890411,1942,12,11,42,MERCEDES,ME-270,30000,70,0,100,No,1
1,0.5452054795,1948,0,6,38,RENAULT,RE-2732,30000,63,744111,100,No,1
1,0.3315068493,1932,8,0,19,MAZDA,MA-1576,30000,55,0,100,No,1
1,0.2821917808,1927,16,8,39,TOYOTA,TO-1471,30000,65,0,100,No,1
1,0.4246575342,1938,23,10,20,PEUGEOT,PE-225,30000,44,0,0,No,0
1,0.5123287671,1928,12,10,38,PEUGEOT,PE-48,30000,55,0,0,No,0
1,0.8493150685,1937,2,5,41,VOLVO,VO-2661,30000,100,0,0,No,0
1,0.3643835616,1947,5,3,41,NISSAN,NI-2493,30000,85,0,0,No,0
1,0.8767123288,1937,6,6,29,LAND ROVER,LA-2579,30000,130,2774132,100,No,1
1,0.5287671233,1939,5,13,20,VOLKSWAGEN,VO-1852,30000,55,0,100,No,1
1,0.3945205479,1927,0,12,41,VOLVO,VO-1261,30000,74,0,0,No,0
1,0.7095890411,1941,8,11,20,RENAULT,RE-2086,30000,79,0,0,No,0
1,0.2301369863,1943,1,14,40,KIA,KI-2886,30000,100,726120,100,No,1
1,0.3095890411,1946,15,7,8,VOLVO,VO-627,30000,81,0,0,No,0
1,0.2328767123,1949,0,12,38,ALFA ROMEO,AL-2283,30000,88,647134,0,No,0
1,0.4164383562,1941,7,8,42,TOYOTA,TO-2591,30000,85,0,100,No,1
1,0.2301369863,1948,0,9,20,AUDI,AU-946,30000,77,827091,100,No,0
1,0.7726027397,1939,11,2,29,MERCEDES,ME-1429,30000,100,1276576,100,No,0
1,0.8082191781,1929,17,6,59,TOYOTA,TO-1290,30000,54,0,0,No,0
1,0.7808219178,1939,11,7,50,MERCEDES,ME-368,30000,130,0,100,No,1
1,0.8767123288,1945,2,13,20,TOYOTA,TO-1471,30000,71,629747,100,No,0
1,0.5369863014,1946,6,4,42,PEUGEOT,PE-225,30000,44,0,0,No,0
1,0.8438356164,1940,7,18,20,AUDI,AU-953,30000,74,0,0,No,0
1,0.5561643836,1940,8,7,29,BMW,BM-690,30000,141,0,0,No,0
1,0.5917808219,1936,7,2,41,RENAULT,RE-2214,30000,59,522403,0,No,0
1,0.5671232877,1941,12,2,29,VOLKSWAGEN,VO-1852,30000,66,0,100,No,1
1,0.3726027397,1945,9,6,42,VOLKSWAGEN,VO-1852,30000,66,0,0,No,0
1,0.5095890411,1940,9,18,31,PEUGEOT,PE-733,30000,98,0,100,No,1
1,0.5506849315,1938,17,19,51,PEUGEOT,PE-48,30000,33,0,100,No,1
1,0.9698630137,1946,8,4,41,TOYOTA,TO-2591,30000,92,0,0,No,0
1,0.4547945205,1942,3,19,42,HONDA,HO-1520,30000,110,0,0,No,0
1,0.301369863,1929,11,13,60,FORD,FO-2313,30000,66,0,0,No,0
1,0.7890410959,1948,1,12,40,TOYOTA,TO-1471,30000,100,817801,0,No,0
1,0.5808219178,1934,11,11,28,MERCEDES,ME-1429,30000,160,1461160,0,No,0
1,0.7534246575,1935,11,10,17,VOLKSWAGEN,VO-1852,30000,66,0,0,No,0
1,0.8904109589,1947,4,2,19,MERCEDES,ME-328,30000,120,1831072,100,No,1
1,0.4849315068,1929,9,14,41,CITROEN,CI-1158,30000,55,0,0,No,0
1,0.4684931507,1939,12,25,50,PEUGEOT,PE-396,30000,55,0,0,No,0
1,0.3753424658,1939,2,16,41,VOLVO,VO-3059,30000,80,0,0,No,0
1,0.7506849315,1943,10,3,24,FORD,FO-1749,30000,44,0,0,No,0
1,0.6657534247,1945,4,3,38,FORD,FO-2313,30000,85,0,100,No,1
1,0.8465753425,1934,14,19,55,CITROEN,CI-3265,30000,51,0,100,No,1
1,0.2575342466,1947,9,4,41,AUDI,AU-968,30000,132,1388220,0,No,0
1,0.2931506849,1944,11,1,45,PEUGEOT,PE-396,30000,81,0,0,No,0
1,0.4739726027,1937,2,1,42,MERCEDES,ME-144,30000,80,0,100,No,1
1,0.5506849315,1948,17,2,10,TOYOTA,TO-1290,30000,54,0,100,No,1
1,0.4684931507,1943,5,12,42,CITROEN,CI-1258,30000,80,0,100,No,1
1,0.295890411,1932,6,14,40,DAEWOO,DA-2119,30000,78,0,100,No,1
1,0.8383561644,1943,12,17,46,MERCEDES,ME-329,30000,142,0,0,No,0
1,0.7506849315,1931,17,25,41,RENAULT,RE-.,30000,58,0,100,No,1
1,0.2904109589,1942,5,0,38,CITROEN,CI-3212,30000,80,0,0,No,0
1,0.4246575342,1937,9,8,52,SKODA,SK-1735,30000,47,0,0,No,0
1,0.5369863014,1942,10,13,42,MERCEDES,ME-270,30000,92,0,0,No,0
1,0.5150684932,1949,0,2,40,VOLVO,VO-3178,30000,120,1532758,100,No,1
1,0.9068493151,1946,0,8,44,CITROEN,CI-1158,30000,55,586296,0,No,0
1,0.4630136986,1935,14,4,41,TOYOTA,TO-1290,30000,54,0,100,No,1
1,0.602739726,1933,5,4,19,MERCEDES,ME-270,30000,100,0,0,No,0
1,0.5342465753,1947,12,11,44,VOLKSWAGEN,VO-2418,30000,81,0,0,No,0
1,0.7205479452,1935,2,25,38,FORD,FO-2050,30000,44,243048,100,No,1
1,0.6684931507,1939,4,8,41,PEUGEOT,PE-225,30000,44,391055,0,No,0
1,0.4575342466,1937,2,16,41,VOLKSWAGEN,VO-2461,30000,59,0,100,No,1
1,0.6328767123,1935,26,26,20,AUDI,AU-30,30000,74,0,100,No,1
1,0.8054794521,1946,5,5,43,AUDI,AU-953,30000,120,1163526,0,No,0
1,0.2,1933,6,6,42,RENAULT,RE-2086,30000,85,0,0,No,0
1,0.9095890411,1937,6,16,42,PEUGEOT,PE-48,30000,44,0,0,No,0
1,0.4904109589,1944,13,1,41,OPEL,OP-1043,30000,60,0,100,No,1
1,0.9397260274,1941,4,3,48,PEUGEOT,PE-429,30000,66,653669,0,No,0
1,0.5205479452,1940,5,5,42,MERCEDES,ME-3067,30000,67,1008500,0,No,0
1,0.4904109589,1946,10,26,43,FORD,FO-1673,30000,66,474001,0,No,0
1,0.5315068493,1927,2,8,41,HONDA,HO-2022,30000,61,0,100,No,1
1,0.2082191781,1937,0,8,41,OPEL,OP-2003,30000,96,1008500,100,No,1
1,0.5506849315,1931,0,18,42,TOYOTA,TO-1086,30000,66,588930,100,No,0
1,0.7917808219,1939,6,0,28,FORD,FO-2313,30000,85,0,0,No,0
1,0.3698630137,1949,9,9,34,VOLKSWAGEN,VO-2461,30000,44,0,100,No,1
1,0.498630137,1948,12,15,41,TOYOTA,TO-2896,30000,55,0,100,No,1
1,0.7095890411,1930,2,2,40,MERCEDES,ME-1127,30000,100,1229442,0,No,0
1,0.6,1938,3,16,53,CITROEN,CI-1262,30000,66,0,0,No,0
1,0.7835616438,1930,2,8,59,CITROEN,CI-1262,30000,66,640115,100,No,1
1,0.7315068493,1947,5,14,29,MERCEDES,ME-270,30000,110,0,100,No,1
1,0.3287671233,1943,5,3,39,OPEL,OP-2811,30000,92,997809,100,No,0
1,0.701369863,1949,4,10,19,RENAULT,RE-3038,30000,43,0,100,No,1
1,0.4520547945,1946,2,1,41,MERCEDES,ME-144,30000,80,907650,100,No,1
1,0.5424657534,1949,10,16,20,CITROEN,CI-1701,30000,66,0,0,No,0
